TRANS VAT DESC,ORIGINAL GROSS AMT,MERCHANT NAME,CARD NUMBER,TRANS CAC CODE 1,TRANS CAC DESC 1,TRANS CAC CODE 2,TRANS CAC DESC 2,TRANS CAC CODE 3,Directorate
2,60.47,167,544,60,39,181,84,0,4
5,13.0,877,544,35,6,181,84,0,4
5,37.98,64,544,46,45,181,84,0,4
5,-7.74,64,544,46,45,181,84,0,4
5,546.25,598,544,35,6,181,84,0,4
5,73.38,64,689,46,45,185,191,0,4
5,76.63,1056,689,46,45,185,191,0,4
5,499.0,1069,118,63,11,153,439,0,4
5,61.0,38,118,35,6,153,439,0,4
5,22.91,968,118,35,6,153,439,0,4
5,104.2,436,118,42,17,153,439,0,4
5,9.9,38,118,42,17,153,439,0,4
5,12.5,38,118,42,17,153,439,0,4
-1,26.65,501,118,35,6,153,439,0,4
5,5.49,96,118,42,17,153,439,0,4
5,65.83,42,118,35,6,153,439,0,4
5,0.79,420,118,63,11,153,439,0,4
2,240.18,1149,488,42,17,162,450,0,4
5,1.95,38,488,49,52,162,450,0,4
5,28.5,38,488,42,17,162,450,0,4
5,25.33,36,488,49,52,162,450,0,4
5,282.0,1081,488,42,17,162,450,0,4
5,57.98,38,488,42,17,162,450,0,4
5,53.94,36,488,49,52,162,450,0,4
5,43.5,1000,488,42,17,162,450,0,4
2,52.73,1215,488,63,11,162,450,0,4
2,69.54,608,488,57,43,162,450,0,4
5,105.0,1179,488,57,43,162,450,0,4
5,59.79,42,488,42,17,162,450,0,4
2,35.0,800,359,46,45,88,207,0,4
5,17.83,420,359,63,11,88,207,0,4
5,101.69,36,359,42,17,88,207,0,4
5,12.6,36,359,35,6,88,207,0,4
5,6.3,36,359,35,6,88,207,0,4
5,30.75,436,359,46,45,88,207,0,4
5,-35.0,800,359,46,45,88,207,0,4
5,-50.75,436,359,46,45,88,207,0,4
5,-130.74,40,359,35,6,88,207,0,4
2,175.14,348,27,42,17,48,410,0,4
2,130.55,853,27,49,52,48,410,0,4
2,421.96,853,27,49,52,48,410,0,4
5,60.97,38,27,42,17,48,410,0,4
2,177.95,896,27,42,17,48,410,0,4
5,42.94,38,143,42,17,136,373,0,4
5,6.99,38,143,42,17,136,373,0,4
5,28.65,38,143,42,17,136,373,0,4
5,46.06,38,143,42,17,136,373,0,4
5,80.0,36,143,37,31,136,373,0,4
5,60.65,38,143,42,17,136,373,0,4
5,305.94,814,352,9,2,136,373,0,4
5,29.98,38,143,42,17,136,373,0,4
5,21.85,36,143,35,6,136,373,0,4
2,60.52,503,4,37,31,48,410,0,4
2,108.9,428,4,44,18,48,410,0,4
2,62.06,1253,4,49,52,48,410,0,4
2,151.16,578,4,49,52,48,410,0,4
2,10.92,578,4,49,52,48,410,0,4
2,257.41,857,4,37,31,48,410,0,4
2,26.99,169,4,44,18,48,410,0,4
5,106.0,737,4,59,41,48,410,0,4
2,24.7,817,194,9,2,105,195,0,4
2,19.98,462,194,9,2,105,195,0,4
5,8.1,1057,194,46,45,105,195,0,4
2,19.98,56,194,42,17,105,195,0,4
5,3.16,73,194,46,45,105,195,0,4
2,439.97,371,528,21,42,171,367,0,4
2,67.17,371,528,21,42,171,367,0,4
2,442.58,283,528,21,42,171,367,0,4
5,6.0,1004,528,15,20,171,367,0,4
2,10.72,816,528,21,42,171,367,0,4
2,84.0,1226,528,14,54,171,367,0,4
2,35.96,88,528,21,42,171,367,0,4
2,12.36,816,528,21,42,171,367,0,4
2,68.0,88,528,21,42,171,367,0,4
2,65.36,1045,3,49,52,48,410,0,4
2,40.12,1045,3,49,52,48,410,0,4
2,49.99,245,3,44,18,48,410,0,4
2,230.61,857,3,42,17,48,410,0,4
2,48.06,516,3,17,9,48,410,0,4
2,16.18,1045,3,44,18,48,410,0,4
2,86.36,166,141,60,39,127,363,0,4
5,32.0,196,380,63,11,171,367,0,4
5,92.97,344,380,0,53,171,367,0,4
5,192.61,1142,380,33,59,171,367,0,4
5,64.67,1015,380,29,60,171,367,0,4
5,130.71,36,380,63,11,171,367,0,4
5,130.71,36,380,63,11,171,367,0,4
5,375.0,36,380,63,11,171,367,0,4
5,400.0,59,380,21,42,171,367,0,4
2,302.4,336,380,0,53,171,367,0,4
5,150.0,1090,380,0,53,171,367,0,4
5,1.0,35,380,0,53,171,367,0,4
2,15.99,493,380,63,11,171,367,0,4
5,35.8,675,380,63,11,171,367,0,4
5,66.95,1257,380,39,70,171,367,0,4
5,128.88,85,380,39,70,171,367,0,4
2,53.07,1049,401,48,40,135,372,0,4
5,147.68,454,401,31,61,135,372,0,4
5,147.68,454,401,31,61,135,372,0,4
5,23.2,454,401,31,61,135,372,0,4
5,23.2,454,401,31,61,135,372,0,4
5,23.2,454,401,31,61,135,372,0,4
5,115.75,998,401,58,37,135,372,0,4
5,147.68,454,401,31,61,135,372,0,4
5,29.62,951,401,46,45,135,372,0,4
5,8.67,38,401,37,31,135,372,0,4
5,320.61,23,401,30,63,135,372,0,4
5,71.09,36,401,37,31,135,372,0,4
5,18.24,38,401,37,31,135,372,0,4
5,32.94,38,401,37,31,135,372,0,4
5,17.51,36,401,37,31,135,372,0,4
5,153.4,38,401,37,31,135,372,0,4
5,17.5,36,401,37,31,135,372,0,4
5,17.5,36,401,37,31,135,372,0,4
5,17.5,36,401,37,31,135,372,0,4
5,17.5,36,401,37,31,135,372,0,4
5,8.7,804,401,46,45,135,372,0,4
5,419.27,174,401,66,56,135,372,0,4
5,419.27,174,401,66,56,135,372,0,4
-1,174.3,572,401,60,39,135,372,0,4
5,120.84,968,401,35,6,135,372,0,4
5,3.54,220,401,46,45,135,372,0,4
5,-17.5,42,401,37,31,135,372,0,4
5,-17.51,42,401,37,31,135,372,0,4
5,-17.5,42,401,37,31,135,372,0,4
5,-17.5,42,401,37,31,135,372,0,4
5,-27.5,42,401,37,31,135,372,0,4
5,-17.5,42,401,37,31,135,372,0,4
-1,122.53,572,401,60,39,135,372,0,4
-1,93.31,436,706,46,45,160,448,2,4
-1,34.75,436,706,46,45,160,448,2,4
5,6.85,38,706,35,6,160,448,0,4
5,30.0,296,706,60,39,160,448,0,4
-1,64.19,436,706,46,45,160,448,2,4
5,30.25,38,706,35,6,160,448,0,4
5,6.85,40,706,35,6,160,448,2,4
5,10.15,40,706,35,6,160,448,2,4
5,6.8,40,706,35,6,160,448,2,4
2,61.45,1049,706,48,40,160,448,0,4
5,2.25,41,706,42,17,160,448,2,4
-1,44.18,436,706,46,45,160,448,2,4
5,2.73,40,706,35,6,160,448,2,4
5,11.44,40,706,35,6,160,448,2,4
2,169.06,228,294,37,31,52,15,0,4
5,11.12,38,294,35,6,52,15,0,4
5,19.19,38,294,35,6,52,15,0,4
5,15.5,38,294,35,6,52,15,0,4
5,25.46,38,294,35,6,52,15,0,4
5,27.95,38,294,63,11,52,15,0,4
2,29.96,1049,294,49,52,52,15,0,4
2,360.0,114,294,39,70,52,15,0,4
2,360.0,114,294,39,70,52,15,0,4
5,8.99,40,294,63,11,52,15,0,4
5,562.5,1048,259,29,60,68,98,0,4
5,45.0,790,259,5,57,68,98,0,4
2,17.99,479,259,66,56,68,98,0,4
2,83.94,1251,259,42,17,68,98,0,4
2,278.98,47,259,44,18,68,98,0,4
5,161.56,36,259,35,6,68,98,0,4
5,31.5,36,259,35,6,68,98,0,4
5,40.53,36,259,35,6,68,98,0,4
5,18.6,925,259,46,45,68,98,0,4
2,301.2,613,259,11,24,68,98,0,4
5,6.24,36,259,35,6,68,98,0,4
5,4.27,38,259,35,6,68,98,0,4
5,11.77,38,259,35,6,68,98,0,4
5,15.79,38,259,35,6,68,98,0,4
5,672.0,1246,259,59,41,68,98,0,4
2,285.3,985,259,49,52,68,98,0,4
5,65.4,585,259,49,52,68,98,0,4
2,14.4,439,259,49,52,68,98,0,4
2,104.39,1045,259,49,52,68,98,0,4
-1,143.74,375,615,9,2,137,375,0,4
5,31.93,1158,615,66,56,137,375,0,4
2,29.9,869,615,49,52,137,375,0,4
5,27.79,41,615,42,17,137,375,0,4
2,20.0,491,70,42,17,48,410,0,4
2,14.75,218,70,42,17,48,410,0,4
2,28.0,491,70,42,17,48,410,0,4
2,20.0,491,70,42,17,48,410,0,4
5,21.91,42,70,42,17,48,410,0,4
5,235.6,38,459,42,17,89,213,0,4
5,16.13,640,459,37,31,89,213,0,4
5,24.0,373,459,37,31,89,213,0,4
5,15.79,695,459,35,6,89,213,0,4
5,14.16,714,459,35,6,89,213,0,4
5,14.24,714,459,35,6,89,213,0,4
2,67.94,1247,459,49,52,89,213,0,4
5,20.98,638,459,44,18,89,213,0,4
2,35.94,0,459,35,6,89,213,0,4
5,29.95,639,459,63,11,89,213,0,4
2,58.79,240,459,63,11,89,213,0,4
5,129.98,40,459,35,6,89,213,0,4
5,97.45,40,459,35,6,89,213,0,4
5,6.0,40,459,35,6,89,213,0,4
5,38.99,1273,459,48,40,89,213,0,4
2,54.5,796,575,64,26,61,42,0,4
5,10.8,937,575,64,26,61,42,0,4
5,39.66,73,575,64,26,61,42,0,4
2,16.0,741,575,64,26,61,42,0,4
2,13.86,748,575,64,26,61,42,0,4
5,8.84,948,109,46,45,48,410,0,4
-1,11.2,948,109,46,45,48,410,0,4
5,23.03,926,109,46,45,48,410,0,4
-1,15.1,948,109,46,45,48,410,0,4
5,14.67,948,109,46,45,48,410,0,4
5,9.34,948,109,46,45,48,410,0,4
5,21.0,71,109,42,17,48,410,0,4
5,22.6,948,109,46,45,48,410,0,4
2,39.95,1032,344,57,43,74,115,0,4
5,34.0,280,344,57,43,74,115,0,4
5,87.0,1027,344,66,56,74,115,0,4
2,64.68,1278,322,42,17,48,410,0,4
2,207.72,1278,322,42,17,48,410,0,4
5,4.8,940,322,46,45,48,410,0,4
5,3.78,192,322,46,45,48,410,0,4
5,5.03,946,322,46,45,48,410,0,4
5,23.94,57,322,42,17,48,410,0,4
5,9.99,38,322,44,18,48,410,0,4
5,3.12,940,322,46,45,48,410,0,4
5,4.66,946,322,46,45,48,410,0,4
2,42.46,1253,210,66,56,120,330,0,4
2,50.0,1055,210,39,70,120,330,0,4
2,50.0,1055,210,39,70,120,330,0,4
2,10.97,1086,413,34,33,155,413,0,4
2,7.5,760,413,25,67,155,413,0,4
2,3.0,522,413,25,67,155,413,0,4
5,10.0,939,427,46,45,117,325,0,4
5,33.53,38,427,35,6,117,325,0,4
5,44.97,38,427,35,6,117,325,0,4
5,16.99,36,427,37,31,117,325,0,4
5,38.05,38,427,35,6,117,325,0,4
5,10.0,939,427,46,45,117,325,0,4
5,11.0,939,427,46,45,117,325,0,4
-1,25.96,921,427,46,45,117,325,0,4
5,6.0,939,427,46,45,117,325,0,4
5,27.06,192,427,42,17,117,325,0,4
5,51.95,26,427,63,11,117,325,0,4
2,20.75,1054,354,46,45,96,251,0,4
2,24.99,56,354,42,17,96,251,0,4
2,3.98,122,354,42,17,96,251,0,4
5,2.29,420,354,37,31,96,251,0,4
2,31.81,378,354,64,26,96,251,0,4
2,15.0,320,354,25,67,96,251,0,4
5,11.41,921,354,46,45,96,251,0,4
2,26.96,869,557,37,31,83,189,0,4
2,33.58,131,557,37,31,83,189,0,4
5,4.5,988,557,57,43,83,189,0,4
2,16.2,808,93,16,36,143,381,0,4
5,124.45,436,93,66,56,143,381,0,4
5,76.8,982,93,66,56,143,381,0,4
5,93.91,57,93,42,17,143,381,0,4
5,17.99,57,93,42,17,143,381,0,4
5,143.99,57,93,42,17,143,381,0,4
-1,6.47,397,86,46,45,144,382,0,4
2,154.0,529,86,42,17,144,382,0,4
2,44.98,847,86,37,31,144,382,0,4
-1,20.91,69,86,46,45,144,382,0,4
5,10.26,941,86,46,45,144,382,0,4
5,21.75,1260,86,39,70,144,382,0,4
5,27.48,1260,86,39,70,144,382,0,4
2,27.04,170,86,64,26,144,382,0,4
2,5.97,397,86,42,17,144,382,0,4
2,88.08,725,86,64,26,144,382,0,4
-1,53.69,941,86,46,45,144,382,0,4
2,28.82,397,86,46,45,144,382,0,4
5,29.97,968,131,35,6,69,101,0,4
5,37.25,420,131,42,17,69,101,0,4
5,100.15,1081,131,39,70,69,101,0,4
5,27.96,1170,131,65,55,69,101,0,4
5,48.0,786,131,65,55,69,101,0,4
5,73.76,968,131,35,6,69,101,0,4
5,11.39,38,131,42,17,69,101,0,4
5,15.98,38,131,42,17,69,101,0,4
5,13.05,38,131,42,17,69,101,0,4
5,12.99,38,131,42,17,69,101,0,4
5,4.29,38,131,42,17,69,101,0,4
5,5.62,715,131,35,6,69,101,0,4
5,13.5,707,131,66,56,69,101,0,4
5,4.3,661,131,43,16,69,101,0,4
5,29.97,968,131,35,6,69,101,0,4
-1,77.0,158,602,22,65,85,203,0,4
5,4.0,158,602,25,67,85,203,0,4
5,49.98,56,602,42,17,85,203,0,4
5,121.85,36,602,35,6,85,203,0,4
5,43.04,36,602,35,6,85,203,0,4
5,61.37,1212,602,47,10,85,203,0,4
5,52.95,671,602,57,43,85,203,0,4
2,83.72,221,602,22,65,85,203,0,4
5,29.0,653,602,42,17,85,203,0,4
5,39.0,653,602,42,17,85,203,0,4
2,3.0,522,139,32,7,148,390,0,4
5,75.83,404,139,42,17,148,390,0,4
5,33.89,42,139,37,31,148,390,0,4
5,11.69,40,139,35,6,148,390,0,4
5,217.0,737,484,59,41,113,301,0,4
2,367.98,47,462,42,17,98,257,0,4
2,11.97,458,462,42,17,98,257,0,4
2,10.21,1011,462,42,17,98,257,0,4
2,19.0,434,462,42,17,98,257,0,4
5,59.97,56,462,42,17,98,257,0,4
2,37.34,388,462,42,17,98,257,0,4
2,24.0,88,462,42,17,98,257,0,4
5,11.7,899,296,42,17,47,6,0,4
5,16.15,804,296,46,45,47,6,0,4
2,27.77,511,296,42,17,47,6,0,4
5,78.95,1112,296,16,36,47,6,0,4
5,23.98,456,296,42,17,47,6,0,4
5,9.78,192,296,46,45,47,6,0,4
2,118.8,27,296,16,36,47,6,0,4
5,3.8,945,296,46,45,47,6,0,4
2,144.9,1228,296,42,17,47,6,0,4
2,24.58,1216,296,42,17,47,6,0,4
5,34.7,803,296,46,45,47,6,0,4
2,226.37,53,296,42,17,47,6,0,4
5,75.22,976,296,42,17,47,6,0,4
2,30.6,1286,296,42,17,47,6,0,4
5,25.01,124,296,42,17,47,6,0,4
5,11.98,562,296,42,17,47,6,0,4
5,35.0,1195,296,57,43,47,6,0,4
5,21.9,802,296,46,45,47,6,0,4
5,182.63,88,355,37,31,168,100,0,4
2,86.28,445,295,42,17,110,294,0,4
2,13.32,520,295,49,52,110,294,0,4
2,22.8,811,295,47,10,110,294,0,4
5,63.95,38,295,35,6,110,294,0,4
5,55.18,36,295,37,31,110,294,0,4
5,15.24,36,295,37,31,110,294,0,4
5,23.52,38,295,35,6,110,294,0,4
0,103.0,1219,295,49,52,110,294,0,4
0,12.99,1269,295,35,6,110,294,0,4
0,210.63,527,295,64,26,110,294,0,4
0,-16.07,502,295,37,31,110,294,0,4
0,30.0,1269,295,35,6,110,294,0,4
2,934.86,363,295,49,52,110,294,0,4
2,8.99,1263,295,37,31,110,294,0,4
0,217.33,1187,295,37,31,110,294,0,4
0,200.0,464,173,51,1,110,294,0,4
0,5.9,187,173,66,56,110,294,0,4
5,15.98,36,9,35,6,164,466,0,4
5,55.93,36,9,35,6,164,466,0,4
2,29.0,921,9,0,53,164,466,0,4
2,29.7,921,9,0,53,164,466,0,4
5,17.97,36,9,35,6,164,466,0,4
5,234.64,36,9,35,6,164,466,0,4
5,59.9,36,9,35,6,164,466,0,4
5,23.96,36,9,35,6,164,466,0,4
5,104.85,36,9,35,6,164,466,0,4
5,24.95,1096,9,0,53,164,466,0,4
5,6.4,737,9,43,16,164,466,0,4
2,139.96,1192,9,38,38,164,466,0,4
5,49.0,388,9,0,53,164,466,0,4
2,98.21,88,9,0,53,164,466,0,4
5,77.96,968,9,35,6,164,466,0,4
5,109.16,968,9,35,6,164,466,0,4
5,53.46,36,9,35,6,164,466,0,4
5,46.01,36,9,35,6,164,466,0,4
5,77.2,36,9,35,6,164,466,0,4
5,10.4,476,9,39,70,164,466,0,4
2,111.0,100,9,64,26,164,466,0,4
2,50.7,1240,9,0,53,164,466,0,4
5,72.6,476,9,39,70,164,466,0,4
5,35.99,40,9,35,6,164,466,0,4
2,69.0,990,628,43,16,124,412,0,4
5,84.35,38,628,42,17,124,412,0,4
5,27.98,38,628,42,17,124,412,0,4
2,-69.0,990,628,43,16,124,412,0,4
5,38.76,420,628,63,11,124,412,0,4
5,67.66,420,628,63,11,124,412,0,4
5,67.66,420,628,63,11,124,412,0,4
5,70.84,919,59,46,45,176,29,0,4
5,118.12,919,59,46,45,176,29,0,4
5,48.89,919,59,46,45,176,29,0,4
5,67.71,919,59,46,45,176,29,0,4
2,30.98,216,59,49,52,176,29,0,4
5,40.84,919,59,46,45,176,29,0,4
5,49.6,919,59,46,45,176,29,0,4
5,11.95,38,95,66,56,62,47,0,4
2,317.45,175,95,39,70,62,47,0,4
2,154.5,175,95,39,70,62,47,0,4
2,53.85,1091,387,66,56,59,36,0,4
2,58.0,909,387,66,56,59,36,0,4
2,77.51,909,387,66,56,59,36,0,4
5,9.53,737,192,59,41,105,195,0,4
5,7.15,737,192,59,41,105,195,0,4
5,8.66,4,192,46,45,105,195,0,4
5,54.48,737,192,59,41,105,195,0,4
5,53.0,737,192,59,41,105,195,0,4
2,8.69,1057,192,46,45,105,195,0,4
5,13.0,38,249,35,6,114,302,0,4
5,7.95,129,249,35,6,114,302,0,4
5,6.24,36,249,37,31,114,302,0,4
5,14.72,38,249,42,17,114,302,0,4
5,7.86,38,249,35,6,114,302,0,4
5,30.49,36,249,37,31,114,302,0,4
5,21.89,38,249,35,6,114,302,0,4
5,74.51,36,249,37,31,114,302,0,4
5,41.4,36,249,37,31,114,302,0,4
5,12.96,36,249,37,31,114,302,0,4
5,29.23,64,249,46,45,114,302,0,4
5,13.07,38,249,35,6,114,302,0,4
5,74.23,36,249,37,31,114,302,0,4
5,22.24,36,249,37,31,114,302,0,4
5,31.5,64,249,46,45,114,302,0,4
5,6.33,40,249,35,6,114,302,0,4
5,113.46,42,249,37,31,114,302,0,4
5,11.29,40,249,35,6,114,302,0,4
5,80.1,73,377,42,17,72,111,0,4
2,200.4,18,377,57,43,72,111,0,4
2,27.0,828,377,25,67,72,111,0,4
2,72.0,828,377,25,67,72,111,0,4
5,22.75,737,377,59,41,72,111,0,4
5,32.49,1106,377,42,17,72,111,0,4
5,69.9,476,377,39,70,72,111,0,4
5,235.0,1027,485,42,17,123,350,0,4
2,69.99,244,485,42,17,123,350,0,4
2,17.59,1266,485,42,17,123,350,0,4
2,111.72,241,485,42,17,123,350,0,4
5,67.59,129,485,35,6,123,350,0,4
5,33.17,420,485,42,17,123,350,0,4
5,33.17,420,485,42,17,123,350,0,4
2,42.35,1111,485,42,17,123,350,0,4
5,38.27,43,679,66,56,93,235,0,4
2,123.94,404,679,66,56,93,235,0,4
5,110.86,625,679,66,56,93,235,0,4
2,-209.94,1243,679,66,56,93,235,0,4
-1,261.99,738,679,59,41,93,235,0,4
2,73.41,709,679,42,17,93,235,0,4
2,137.42,292,679,66,56,93,235,0,4
5,172.74,1134,679,66,56,93,235,0,4
5,389.11,630,679,42,17,93,235,0,4
5,68.81,43,679,42,17,93,235,0,4
5,23.82,73,412,46,45,115,303,2,4
5,120.38,918,412,46,45,115,303,2,4
2,365.8,317,412,49,52,115,303,2,4
5,80.92,918,412,46,45,115,303,2,4
5,89.98,38,412,63,11,115,303,2,4
5,9.95,38,412,49,52,115,303,2,4
2,194.18,317,412,49,52,115,303,2,4
5,52.93,57,412,37,31,115,303,2,4
2,259.19,317,412,49,52,115,303,2,4
5,198.93,57,412,37,31,115,303,2,4
5,104.7,918,412,46,45,115,303,2,4
5,252.94,57,412,37,31,115,303,2,4
5,90.72,918,412,46,45,115,303,2,4
5,49.99,38,111,42,17,78,177,0,4
5,4.98,38,111,42,17,78,177,0,4
5,7.98,38,111,42,17,78,177,0,4
5,8.98,38,111,42,17,78,177,0,4
5,59.98,38,111,42,17,78,177,0,4
5,18.52,36,111,42,17,78,177,0,4
2,78.57,222,111,64,26,78,177,0,4
2,22.0,192,111,42,17,78,177,0,4
5,45.97,40,111,42,17,78,177,0,4
5,11.9,40,111,42,17,78,177,0,4
5,43.29,40,111,42,17,78,177,0,4
5,26.06,40,111,42,17,78,177,0,4
5,10.5,38,319,42,17,72,111,0,4
5,99.99,36,319,42,17,72,111,0,4
5,99.99,36,319,42,17,72,111,0,4
5,5.99,36,319,35,6,72,111,0,4
5,6.99,36,319,35,6,72,111,0,4
5,31.73,36,319,35,6,72,111,0,4
5,26.55,36,319,35,6,72,111,0,4
5,14.69,36,319,35,6,72,111,0,4
5,7.99,36,319,35,6,72,111,0,4
5,22.04,36,319,42,17,72,111,0,4
5,5.99,36,319,42,17,72,111,0,4
5,17.98,38,319,42,17,72,111,0,4
5,7.99,35,319,42,17,72,111,0,4
5,4.0,36,319,35,6,72,111,0,4
5,43.12,38,319,42,17,72,111,0,4
5,-7.99,35,319,42,17,72,111,0,4
5,8.67,40,319,42,17,72,111,0,4
5,77.98,40,319,42,17,72,111,0,4
5,17.99,40,319,42,17,72,111,0,4
5,6.99,42,319,42,17,72,111,0,4
5,444.0,986,319,39,70,72,111,0,4
5,3.99,40,319,42,17,72,111,0,4
5,2.68,41,319,42,17,72,111,0,4
5,4.95,42,319,35,6,72,111,0,4
5,229.0,885,572,63,11,155,413,0,4
5,56.72,802,582,46,45,117,325,0,4
-1,209.26,919,582,46,45,117,325,0,4
5,5.59,192,582,42,17,117,325,0,4
5,3.59,192,582,42,17,117,325,0,4
5,4.19,192,582,42,17,117,325,0,4
5,78.17,926,582,46,45,117,325,0,4
5,3.59,192,582,42,17,117,325,0,4
-1,139.95,436,582,46,45,117,325,0,4
5,11.09,75,582,46,45,117,325,0,4
5,5.94,192,582,42,17,117,325,0,4
5,9.59,192,582,42,17,117,325,0,4
5,7.79,192,582,42,17,117,325,0,4
5,61.25,802,582,46,45,117,325,0,4
5,107.0,1048,687,29,60,185,191,0,4
5,120.66,64,687,46,45,185,191,0,4
2,329.99,292,687,44,18,185,191,0,4
5,17.5,38,687,35,6,185,191,0,4
2,387.56,453,235,44,18,144,382,0,4
2,129.46,1278,235,44,18,144,382,0,4
2,58.5,1249,235,44,18,144,382,0,4
2,14.34,282,685,42,17,58,34,0,4
2,25.0,311,685,22,65,58,34,0,4
2,12.6,601,685,42,17,58,34,0,4
2,79.97,814,685,9,2,58,34,0,4
2,51.96,814,685,42,17,58,34,0,4
5,10.77,1086,104,49,52,196,43,2,4
5,22.98,38,104,44,18,196,43,2,4
5,1.15,38,104,44,18,196,43,2,4
5,14.0,36,104,44,18,196,43,2,4
5,15.0,36,104,44,18,196,43,2,4
5,23.79,38,104,44,18,196,43,2,4
5,19.92,38,104,44,18,196,43,2,4
5,5.9,38,104,44,18,196,43,2,4
5,15.0,36,104,44,18,196,43,2,4
5,16.83,927,104,46,45,196,43,0,4
5,412.3,1113,104,35,6,196,43,0,4
5,5.59,926,104,46,45,196,43,0,4
5,3.0,927,104,46,45,196,43,0,4
5,87.75,92,713,42,17,167,232,0,4
5,7.99,38,713,42,17,167,232,0,4
5,58.5,92,713,42,17,167,232,0,4
5,89.85,38,713,42,17,167,232,0,4
5,105.59,763,713,42,17,167,232,0,4
5,103.5,85,713,42,17,167,232,0,4
5,20.7,36,713,42,17,167,232,0,4
5,17.62,36,713,42,17,167,232,0,4
5,35.06,36,713,42,17,167,232,0,4
5,9.66,36,713,42,17,167,232,0,4
5,28.05,36,713,42,17,167,232,0,4
5,2.0,223,713,57,43,167,232,0,4
5,7.01,36,713,42,17,167,232,0,4
5,88.64,1015,713,29,60,167,232,0,4
5,39.08,36,713,42,17,167,232,0,4
2,963.11,572,54,60,39,167,232,0,4
5,29.25,92,713,42,17,167,232,0,4
5,35.0,1195,713,53,30,167,232,0,4
5,11.87,38,713,42,17,167,232,0,4
5,269.97,42,713,42,17,167,232,0,4
5,155.7,40,713,42,17,167,232,0,4
5,25.86,40,713,42,17,167,232,0,4
5,0.99,35,713,42,17,167,232,0,4
5,0.99,35,713,42,17,167,232,0,4
5,1.07,35,713,42,17,167,232,0,4
2,107.4,853,487,49,52,48,410,0,4
2,34.86,1249,487,49,52,48,410,0,4
2,119.99,245,487,44,18,48,410,0,4
2,75.85,185,487,49,52,48,410,0,4
2,59.99,814,487,42,17,48,410,0,4
2,171.83,1288,487,49,52,48,410,0,4
-1,6.86,926,487,46,45,48,410,0,4
2,236.64,853,487,49,52,48,410,0,4
5,26.99,36,487,37,31,48,410,0,4
5,41.93,863,487,37,31,48,410,0,4
2,96.9,1288,487,49,52,48,410,0,4
2,40.8,184,717,26,68,112,298,0,4
5,15.0,38,717,35,6,112,298,0,4
5,9.99,1261,717,42,17,112,298,0,4
5,20.4,38,717,35,6,112,298,0,4
5,120.0,677,717,66,56,112,298,0,4
5,51.15,40,717,35,6,112,298,0,4
5,32.31,918,140,46,45,66,85,0,4
5,8.43,38,140,35,6,66,85,0,4
5,7.88,36,140,37,31,66,85,0,4
5,49.9,36,140,37,31,66,85,0,4
5,7.89,36,140,37,31,66,85,0,4
5,14.97,36,140,37,31,66,85,0,4
5,10.9,38,140,35,6,66,85,0,4
5,106.49,287,140,42,17,66,85,0,4
5,71.34,40,140,35,6,66,85,0,4
5,4.99,41,140,42,17,66,85,0,4
5,4.49,40,140,35,6,66,85,0,4
5,40.26,40,140,35,6,66,85,0,4
5,58.1,64,140,46,45,66,85,0,4
5,50.87,64,260,46,45,188,249,0,4
2,20.96,1090,260,37,31,188,249,0,4
2,27.06,256,260,66,56,188,249,0,4
2,10.0,1047,260,60,39,188,249,0,4
2,75.0,564,260,42,17,188,249,0,4
2,221.0,1246,260,59,41,188,249,0,4
2,15.55,1271,260,63,11,188,249,0,4
2,27.88,830,281,13,23,71,106,0,4
2,115.24,1149,281,49,52,71,106,0,4
5,3.5,38,255,0,53,210,435,0,4
5,16.42,38,255,0,53,210,435,0,4
5,20.0,38,255,0,53,210,435,0,4
2,229.42,1161,255,0,53,210,435,0,4
5,12.6,38,255,0,53,210,435,0,4
5,23.4,38,255,0,53,210,435,0,4
5,10.79,38,255,0,53,210,435,0,4
5,21.0,38,255,0,53,210,435,0,4
5,2.88,38,255,0,53,210,435,0,4
5,13.44,40,255,0,53,210,435,0,4
5,8.0,743,379,42,17,206,349,0,4
5,14.47,4,379,46,45,206,349,0,4
5,16.1,1095,379,44,18,206,349,0,4
5,9.0,743,379,42,17,206,349,0,4
5,17.48,136,379,40,46,206,349,0,4
5,25.25,1011,379,42,17,206,349,0,4
5,5.8,476,379,29,60,206,349,0,4
5,39.94,262,379,42,17,206,349,0,4
2,122.97,1227,379,49,52,206,349,0,4
2,270.0,392,715,64,26,61,42,0,4
2,2052.05,1133,715,64,26,61,42,0,4
2,199.1,217,715,64,26,61,42,0,4
5,41.32,64,483,46,45,108,285,0,4
5,11.4,38,483,42,17,108,285,0,4
5,19.58,38,483,35,6,108,285,0,4
5,7.25,36,483,35,6,108,285,0,4
5,11.6,36,483,35,6,108,285,0,4
5,13.92,38,483,35,6,108,285,0,4
5,168.0,737,483,59,41,108,285,0,4
5,36.46,64,483,46,45,108,285,0,4
5,35.0,1195,483,57,43,108,285,0,4
5,56.06,64,483,46,45,108,285,0,4
5,65.24,42,483,35,6,108,285,0,4
5,59.86,64,483,46,45,108,285,0,4
5,26.07,42,483,35,6,108,285,0,4
5,41.36,64,483,46,45,108,285,0,4
5,72.6,476,483,29,60,108,285,0,4
5,65.54,917,33,64,26,125,361,0,4
2,123.44,756,657,42,17,125,361,0,4
5,53.6,921,657,64,26,125,361,0,4
5,44.5,1175,657,42,17,125,361,0,4
